timestamp,batchTime,transformTime,bulkTime
1561311884,0.0018630027770996,0.00094819068908691,0.029783010482788
1561311884,0.0019659996032715,0.00085592269897461,0.02700400352478
1561311884,0.0019168853759766,0.00075697898864746,0.024322032928467
1561311884,0.0016639232635498,0.00077414512634277,0.024336099624634
1561311884,0.0016708374023438,0.00076389312744141,0.023607015609741
1561311884,0.0017189979553223,0.0007929801940918,0.024163007736206
1561311884,0.0017058849334717,0.0007781982421875,0.024749040603638
1561311884,0.0017271041870117,0.00078010559082031,0.026389837265015
1561311884,0.0017261505126953,0.00078201293945312,0.025001049041748
1561311884,0.0017218589782715,0.00078988075256348,0.024795770645142
1561311884,0.0016951560974121,0.00082302093505859,0.023996829986572
1561311884,0.0016598701477051,0.00076699256896973,0.024310827255249
1561311884,0.0017490386962891,0.00078201293945312,0.024567127227783
1561311884,0.0017740726470947,0.00084710121154785,0.022753000259399
1561311884,0.0016920566558838,0.00076389312744141,0.023920059204102
1561311884,0.0017108917236328,0.00075817108154297,0.024220943450928
1561311884,0.0017521381378174,0.0007929801940918,0.026404142379761
1561311884,0.0016679763793945,0.00079202651977539,0.024534940719604
1561311885,0.0017421245574951,0.00077700614929199,0.02466893196106
1561311885,0.0016770362854004,0.00076699256896973,0.025835037231445
1561311885,0.0017168521881104,0.00078201293945312,0.02442479133606
1561311885,0.0016849040985107,0.0007789134979248,0.028430938720703
1561311885,0.0017290115356445,0.00076913833618164,0.025996923446655
1561311885,0.0016641616821289,0.00077486038208008,0.027763843536377
1561311885,0.0017640590667725,0.00085592269897461,0.025460004806519
1561311885,0.0016829967498779,0.00080394744873047,0.026753902435303
1561311885,0.0017130374908447,0.00077605247497559,0.023617029190063
1561311885,0.0017111301422119,0.00081896781921387,0.02550196647644
1561311885,0.0016500949859619,0.00077486038208008,0.02535605430603
1561311885,0.0016410350799561,0.00077509880065918,0.02486515045166
1561311885,0.0017080307006836,0.0007779598236084,0.026394128799438
1561311885,0.0016648769378662,0.00080418586730957,0.026648998260498
1561311885,0.0017490386962891,0.00086283683776855,0.025458812713623
1561311885,0.0017168521881104,0.0007631778717041,0.0257568359375
1561311885,0.0017001628875732,0.00076603889465332,0.024576902389526
1561311885,0.001662015914917,0.000762939453125,0.024116992950439
1561311885,0.0017271041870117,0.00080299377441406,0.025503873825073
1561311885,0.0016791820526123,0.00081205368041992,0.027918100357056
1561311885,0.0016751289367676,0.00075101852416992,0.025597095489502
1561311885,0.0016508102416992,0.00078797340393066,0.02556586265564
1561311885,0.0017530918121338,0.00077915191650391,0.024784803390503
1561311885,0.0017011165618896,0.00078105926513672,0.024964094161987
1561311885,0.0016820430755615,0.00074100494384766,0.025243997573853
1561311885,0.0017378330230713,0.00079202651977539,0.025503158569336
1561311885,0.0017130374908447,0.00077104568481445,0.025950908660889
1561311885,0.0017938613891602,0.00088191032409668,0.027570962905884
1561311885,0.0016849040985107,0.00075912475585938,0.024077892303467
1561311885,0.001662015914917,0.00076103210449219,0.026060104370117
1561311885,0.0016748905181885,0.00077581405639648,0.025370121002197
1561311885,0.0016469955444336,0.00078415870666504,0.025492906570435
1561311885,0.0017240047454834,0.00078392028808594,0.025140047073364
1561311885,0.0017130374908447,0.00077509880065918,0.026061773300171
1561311885,0.0019259452819824,0.00079894065856934,0.025686979293823
1561311885,0.0017099380493164,0.00078821182250977,0.024610996246338
1561311886,0.0017688274383545,0.00079798698425293,0.025027990341187
1561311886,0.0016229152679443,0.00075912475585938,0.026340961456299
1561311886,0.0016810894012451,0.00077104568481445,0.024580955505371
1561311886,0.0017168521881104,0.00078916549682617,0.026027917861938
1561311886,0.0017151832580566,0.00080299377441406,0.028438091278076
1561311886,0.001694917678833,0.00076794624328613,0.025722980499268
1561311886,0.0017900466918945,0.00077104568481445,0.0260009765625
1561311886,0.0017361640930176,0.00080490112304688,0.029524087905884
1561311886,0.0017368793487549,0.00079917907714844,0.025354862213135
1561311886,0.0018110275268555,0.00079107284545898,0.025103807449341
1561311886,0.0016968250274658,0.00081396102905273,0.0261070728302
1561311886,0.001694917678833,0.00079917907714844,0.025820970535278
1561311886,0.0017781257629395,0.00080204010009766,0.026189088821411
1561311886,0.0017390251159668,0.00076889991760254,0.029389142990112
1561311886,0.0017020702362061,0.00075387954711914,0.025012969970703
1561311886,0.0017480850219727,0.00080013275146484,0.026182889938354
1561311886,0.0017399787902832,0.00078701972961426,0.025099039077759
1561311886,0.0018799304962158,0.00079202651977539,0.026326894760132
1561311886,0.0017650127410889,0.00079011917114258,0.025268793106079
1561311886,0.0016739368438721,0.00076413154602051,0.02557897567749
1561311886,0.0017600059509277,0.00078988075256348,0.026028156280518
1561311886,0.0017101764678955,0.00080299377441406,0.029721975326538
1561311886,0.0017001628875732,0.0007939338684082,0.028949975967407
1561311886,0.0016398429870605,0.00076580047607422,0.025749921798706
1561311886,0.0017421245574951,0.0007929801940918,0.027584075927734
1561311886,0.0016839504241943,0.00077605247497559,0.025476932525635
1561311886,0.0017399787902832,0.00075817108154297,0.027130842208862
1561311886,0.0016968250274658,0.00075984001159668,0.025910139083862
1561311886,0.0017268657684326,0.00079989433288574,0.029778003692627
1561311886,0.0017070770263672,0.00078701972961426,0.025373935699463
1561311886,0.0017480850219727,0.00078511238098145,0.055604934692383
1561311886,0.0016460418701172,0.00076413154602051,0.025161027908325
1561311886,0.0017130374908447,0.00077700614929199,0.024869918823242
1561311887,0.0016829967498779,0.00076603889465332,0.02462100982666
1561311887,0.0017638206481934,0.00079679489135742,0.02581787109375
1561311887,0.001723051071167,0.00076889991760254,0.025776863098145
1561311887,0.0018110275268555,0.00075078010559082,0.025263071060181
1561311887,0.0017259120941162,0.00079202651977539,0.027288913726807
1561311887,0.0017879009246826,0.00090599060058594,0.028353929519653
1561311887,0.0017690658569336,0.00090503692626953,0.025789976119995
1561311887,0.0017349720001221,0.00077319145202637,0.025311946868896
1561311887,0.0017011165618896,0.0007789134979248,0.02631402015686
1561311887,0.0017871856689453,0.00080490112304688,0.025870084762573
1561311887,0.0017461776733398,0.00079894065856934,0.026376962661743
1561311887,0.0017478466033936,0.00075912475585938,0.024703979492188
1561311887,0.0017130374908447,0.00080513954162598,0.025703907012939
1561311887,0.0017690658569336,0.000762939453125,0.025506973266602
1561311887,0.0017209053039551,0.00079894065856934,0.025418996810913
1561311887,0.0017838478088379,0.0007789134979248,0.026309013366699
1561311887,0.001655101776123,0.00075984001159668,0.02546501159668
1561311887,0.0017509460449219,0.00078415870666504,0.028678894042969
1561311887,0.0016782283782959,0.00078797340393066,0.024699926376343
1561311887,0.0017561912536621,0.00079083442687988,0.02474308013916
1561311887,0.0016779899597168,0.00077104568481445,0.029453039169312
1561311887,0.0017259120941162,0.00077295303344727,0.02606201171875
1561311887,0.0017139911651611,0.00079989433288574,0.025841951370239
1561311887,0.0017361640930176,0.00088286399841309,0.025146007537842
1561311887,0.0017271041870117,0.00077700614929199,0.025300979614258
1561311887,0.0017490386962891,0.00075888633728027,0.024634838104248
1561311887,0.0017309188842773,0.00080704689025879,0.026520013809204
1561311887,0.0017149448394775,0.00078010559082031,0.024882078170776
1561311887,0.0017380714416504,0.00079703330993652,0.024985074996948
1561311887,0.0017380714416504,0.00075888633728027,0.024708986282349
1561311887,0.0017588138580322,0.00078582763671875,0.025599002838135
1561311887,0.0019879341125488,0.00085592269897461,0.026069164276123
1561311887,0.0017139911651611,0.00079894065856934,0.025790929794312
1561311887,0.0017690658569336,0.0007779598236084,0.025389909744263
1561311887,0.0016992092132568,0.00077986717224121,0.027086019515991
1561311888,0.0017549991607666,0.00073599815368652,0.029949903488159
1561311888,0.0017189979553223,0.00081205368041992,0.025200843811035
1561311888,0.0017390251159668,0.00079512596130371,0.025786876678467
1561311888,0.0016570091247559,0.00077199935913086,0.024255037307739
1561311888,0.0017590522766113,0.00078606605529785,0.027554988861084
1561311888,0.0017352104187012,0.00079584121704102,0.025362014770508
1561311888,0.0016999244689941,0.0007939338684082,0.025962114334106
1561311888,0.0016891956329346,0.00078797340393066,0.025886058807373
1561311888,0.0017070770263672,0.00078296661376953,0.026772022247314
1561311888,0.0017130374908447,0.00080990791320801,0.026487112045288
1561311888,0.0017170906066895,0.00077700614929199,0.025264978408813
1561311888,0.0017259120941162,0.00078916549682617,0.025233030319214
1561311888,0.0017180442810059,0.00080013275146484,0.025378942489624
1561311888,0.0017170906066895,0.00077509880065918,0.026773929595947
1561311888,0.0017130374908447,0.0007781982421875,0.025092840194702
1561311888,0.0016920566558838,0.00078201293945312,0.025716066360474
1561311888,0.00174880027771,0.00079202651977539,0.025442838668823
1561311888,0.001802921295166,0.00077009201049805,0.025531053543091
1561311888,0.0017399787902832,0.00077700614929199,0.026193857192993
1561311888,0.0016541481018066,0.00076699256896973,0.024546146392822
1561311888,0.0018370151519775,0.0007929801940918,0.025614976882935
1561311888,0.0016779899597168,0.00079202651977539,0.025547981262207
1561311888,0.0017299652099609,0.00075602531433105,0.025338172912598
1561311888,0.0016670227050781,0.00078797340393066,0.025421142578125
1561311888,0.0016767978668213,0.0007779598236084,0.025020837783813
1561311888,0.0018739700317383,0.00079107284545898,0.025738000869751
1561311888,0.0017240047454834,0.00078201293945312,0.026450157165527
1561311888,0.0016469955444336,0.00075793266296387,0.025674104690552
1561311888,0.0017330646514893,0.00079202651977539,0.025929927825928
1561311888,0.0016779899597168,0.00079679489135742,0.025865077972412
1561311888,0.0017261505126953,0.00077986717224121,0.031912088394165
1561311888,0.0018119812011719,0.00078010559082031,0.026394128799438
1561311888,0.0016741752624512,0.00075602531433105,0.025609970092773
1561311888,0.001694917678833,0.00080704689025879,0.026134014129639
1561311888,0.0017330646514893,0.00079202651977539,0.026343107223511
1561311889,0.0017330646514893,0.00078701972961426,0.025688886642456
1561311889,0.001694917678833,0.0007779598236084,0.026763916015625
1561311889,0.0016908645629883,0.00076389312744141,0.025712013244629
1561311889,0.0017321109771729,0.0007789134979248,0.025679111480713
1561311889,0.0016558170318604,0.00078797340393066,0.025893926620483
1561311889,0.0017600059509277,0.0008080005645752,0.025584936141968
1561311889,0.0016939640045166,0.00077700614929199,0.026182889938354
1561311889,0.0017039775848389,0.00076007843017578,0.025614976882935
1561311889,0.0017118453979492,0.00079011917114258,0.0260910987854
1561311889,0.001690149307251,0.0007779598236084,0.026570081710815
1561311889,0.0016639232635498,0.00078606605529785,0.026960849761963
1561311889,0.0017600059509277,0.00078415870666504,0.025759935379028
1561311889,0.0016767978668213,0.000762939453125,0.026035070419312
1561311889,0.0017039775848389,0.00077104568481445,0.025786876678467
1561311889,0.0016450881958008,0.00077295303344727,0.025681018829346
1561311889,0.0017108917236328,0.00078082084655762,0.025426149368286
1561311889,0.0016739368438721,0.00076913833618164,0.025461912155151
1561311889,0.0018339157104492,0.00076198577880859,0.026488065719604
1561311889,0.0017919540405273,0.0008080005645752,0.026845932006836
1561311889,0.0017330646514893,0.00077509880065918,0.025903940200806
1561311889,0.0016689300537109,0.00078892707824707,0.025717973709106
1561311889,0.0017001628875732,0.00076889991760254,0.029762983322144
1561311889,0.001655101776123,0.00079512596130371,0.026228904724121
1561311889,0.0017600059509277,0.00076794624328613,0.025424957275391
1561311889,0.0016481876373291,0.0007929801940918,0.026076078414917
1561311889,0.0017099380493164,0.00078701972961426,0.02800178527832
1561311889,0.001716136932373,0.00077986717224121,0.026962041854858
1561311889,0.0017509460449219,0.00079011917114258,0.030112028121948
1561311889,0.0017271041870117,0.00078511238098145,0.027215003967285
1561311889,0.0017149448394775,0.00077700614929199,0.026520967483521
1561311889,0.0016849040985107,0.00079011917114258,0.028056859970093
1561311889,0.0016589164733887,0.00076699256896973,0.036253213882446
1561311889,0.0016939640045166,0.00077295303344727,0.026206970214844
1561311889,0.0017151832580566,0.00078582763671875,0.025537014007568
